userId,movieId,ratting,timestamp,last,histHighRatedMovieIds,negHistMovieIds,gender,age,occupation,zipCode,title,genres,label
1682,16,5,974957991,1.0,924|3471|1206|2010|1258|1278|1348|1219|492|1244,400|3731|73|1256|2198|1875|2701|2369|67|1676,M,25,2,98102,Casino (1995),Drama|Thriller,1
4024,16,3,965519610,1.0,1250|2243|955|144|3361|3545|3552|1343|912|1345,2011|2859|2357|2648|2319|1788|3391|521|325|57,M,25,5,45011,Casino (1995),Drama|Thriller,0
1684,3824,3,974710351,1.0,3916|3901|3751|3408|3793|3861|3510|3798|3273|3354,2328|2152|1610|3218|3460|3266|529|1245|265|1507,M,18,3,85226,Autumn in New York (2000),Drama|Romance,0
1687,2013,5,974714308,1.0,3148|2607|2710|2336|3916|3578|3755|3825|345|2537,1526|3501|3766|3023|2372|2101|531|2503|3177|3945,M,25,3,85013,"Poseidon Adventure, The (1972)",Action|Adventure,1
1768,2013,2,974703012,1.0,3421|3498|3384|3702|1997|3198|2495|3676|1345|3724,3627|1793|1565|136|1702|3165|3039|3319|2608|2767,M,45,16,75067,"Poseidon Adventure, The (1972)",Action|Adventure,0
1689,1573,4,974711504,1.0,50|1089|3256|454|2058|1608|377|832|47|587,2479|3170|3114|3727|1676|3686|3080|472|916|1421,M,35,5,98465,Face/Off (1997),Action|Sci-Fi|Thriller,1
1694,3438,4,974717689,1.0,904|1136|1217|1260|1212|3091|1193|1225|1294|2804,1327|2598|2796|3583|3066|3272|3440|2861|2062|3645,M,25,12,98116,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,1
1697,2359,5,974797876,1.0,110|2340|2355|1028|1029|1220|412|801|3408|828,3924|1961|2815|884|2560|465|2887|743|997|3448,F,18,4,98052,Waking Ned Devine (1998),Comedy,1
1698,2116,3,1016669011,1.0,3328|3317|3902|1554|2283|3261|3224|991|155|602,477|2714|2953|2743|2159|498|2891|1206|242|2012,M,35,2,97214,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,0
1706,2917,2,974712286,1.0,2797|2144|1747|3624|3160|3150|3328|3783|3617|3317,2595|3830|3640|3307|2730|2435|2815|131|1019|1196,M,25,20,19134,Body Heat (1981),Crime|Thriller,0
2904,2917,4,984255933,1.0,3357|1092|3831|1295|2959|3320|298|469|3185|6,1282|2999|3588|501|2687|2026|3278|2398|838|2922,M,25,4,16802,Body Heat (1981),Crime|Thriller,1
1710,2594,4,1012880840,1.0,3052|2582|741|1968|538|1399|101|449|50|555,3045|2891|1161|3423|383|2328|2681|1430|1073|3389,M,18,0,94530,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,1
1717,2594,5,1024790705,1.0,308|2971|3788|1340|3911|2130|1275|1297|2403|2463,3775|66|3542|3912|499|2992|743|1163|516|1436,F,50,6,30307,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,1
4027,2594,3,965514920,1.0,1267|593|904|908|2186|920|969|2692|446|1197,2153|123|3613|2119|500|368|2774|2348|1520|944,F,25,7,12533,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,0
1711,1760,3,974708127,1.0,1611|1447|2395|1415|2600|1529|2864|166|2943|1921,2885|1744|3699|309|3276|3095|12|3673|3022|3429,F,18,4,30134,Spice World (1997),Comedy|Musical,0
3710,1760,1,966274771,1.0,2004|370|3208|2335|1665|88|2027|1679|19|325,1211|3361|2659|2462|410|2719|1353|258|3660|3478,M,1,10,02818,Spice World (1997),Comedy|Musical,0
3715,1760,3,966267282,1.0,1688|1031|2946|551|2746|346|1088|2088|107|327,3331|967|3944|2714|1184|169|197|2967|1395|3552,M,18,5,55428,Spice World (1997),Comedy|Musical,0
1714,2737,4,974712986,1.0,2105|2518|2161|2416|2150|2143|3206|2735|2942|2146,1977|2819|3141|1441|888|1816|3749|3641|3870|3343,M,25,17,43212,Assassination (1987),Action,1
1715,2769,5,1000753408,1.0,3578|858|3952|3897|3948|3317|318|2804|593|1036,2915|2701|2097|249|2452|30|521|1249|1378|296,M,25,16,53406,"Yards, The (1999)",Crime|Mystery,1
5949,2769,2,1027297425,1.0,1271|249|3255|835|3317|3617|3597|3897|3950|3858,690|1593|2955|1569|2265|224|870|636|1236|893,M,18,17,47901,"Yards, The (1999)",Crime|Mystery,0
1728,1201,5,1003302074,1.0,1566|1907|709|1387|1219|1333|1348|2716|1270|1754,2430|1424|1038|1621|3504|3292|309|2129|3046|3852,M,18,4,11710-1641,"Good, The Bad and The Ugly, The (1966)",Action|Western,1
3587,1201,5,966671980,1.0,3527|2971|587|1378|2916|919|3370|1222|2406|2401,1916|2020|11|1627|1794|416|3247|2206|3107|71,M,35,3,93611,"Good, The Bad and The Ugly, The (1966)",Action|Western,1
1735,387,3,974705126,1.0,3253|2694|1580|3450|1753|1777|471|725|216|2683,1939|2538|3338|2274|3217|2388|2739|2344|2294|1263,M,18,20,30605,"Low Down Dirty Shame, A (1994)",Action|Comedy,0
1737,240,4,977023140,1.0,1644|836|338|2448|2713|719|2808|160|1869|3835,593|51|3256|520|3014|2152|633|1847|1965|2286,M,35,20,46614,Hideaway (1995),Thriller,1
1740,144,3,974705750,1.0,2706|3363|3725|471|3467|3167|2657|1035|2454|3927,2556|1881|3577|2782|596|3313|2338|3062|1257|2804,M,56,1,96153,"Brothers McMullen, The (1995)",Comedy,0
2139,144,4,974640306,1.0,3257|2917|3005|2453|3204|902|110|1250|955|105,1389|3209|303|3597|2935|1166|2751|708|1438|148,F,50,3,33615,"Brothers McMullen, The (1995)",Comedy,1
2353,144,4,1024264477,1.0,3111|454|3068|3194|349|2245|474|2922|2921|2401,234|3484|3002|3246|1391|897|478|957|3746|117,F,35,9,61270,"Brothers McMullen, The (1995)",Comedy,1
4345,144,3,966526565,1.0,1907|1022|1032|2099|2090|633|1517|352|1060|367,3829|970|1726|976|2053|2233|2241|1624|3919|1122,F,25,14,44304,"Brothers McMullen, The (1995)",Comedy,0
1743,3727,5,975536650,1.0,1147|1361|2648|1340|1348|1387|2366|1219|1333|2716,52|226|901|2498|2734|3351|3739|3853|2173|3698,M,35,17,77566,Near Dark (1987),Comedy|Horror,1
3446,3727,5,967263923,1.0,2644|1340|1994|1645|2455|1345|799|2867|1347|1334,2294|3183|711|3639|3180|232|3267|3784|2513|2667,M,25,7,30620,Near Dark (1987),Comedy|Horror,1
1747,2174,4,974705325,1.0,924|2731|1251|2505|412|2858|3725|2071|1269|3548,3166|3369|3515|3489|304|3475|1238|1956|2988|3497,M,25,0,90638,Beetlejuice (1988),Comedy|Fantasy,1
3763,2174,5,966095453,1.0,2788|357|1077|551|3396|3072|3253|367|52|3255,2048|2451|1995|956|3580|1702|265|1144|1231|1599,M,25,2,98502,Beetlejuice (1988),Comedy|Fantasy,1
4971,2174,4,962606757,1.0,1079|3671|1136|2863|1276|1304|1|3363|1269|3099,2655|2035|3318|3563|1214|3657|3908|319|1359|2434,M,35,7,94086,Beetlejuice (1988),Comedy|Fantasy,1
5060,2174,5,978231135,1.0,1223|1292|1234|921|3507|3396|1270|1073|497|2324,3135|489|1413|3269|2621|1659|3300|777|3365|508,M,45,17,84109-2001,Beetlejuice (1988),Comedy|Fantasy,1
1749,3075,4,974843934,1.0,308|1413|1176|347|645|800|3163|1534|3932|2160,875|2738|1588|145|3068|2097|2650|3054|22|3190,M,25,2,10040,Repulsion (1965),Thriller,1
1754,413,5,974704990,1.0,180|1673|2625|1884|589|2291|1965|1194|2329|1732,2108|3686|2996|3748|847|267|693|2704|3941|2620,M,18,19,27028,Airheads (1994),Comedy,1
1755,2161,4,1037948605,1.0,2469|7|736|1541|3751|2137|2355|1025|531|2096,161|1954|162|3524|792|476|181|2500|2311|3859,F,18,4,77005,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,1
1759,3324,4,976689998,1.0,3|2961|1503|1702|1731|2953|3160|648|3753|3536,1885|2960|471|1814|2593|2937|3529|666|3284|292,M,25,16,22112,Drowning Mona (2000),Comedy,1
3029,3324,3,1031887525,1.0,3712|3952|3507|3510|277|3317|3893|3831|3948|3185,3414|2788|504|3505|1142|144|967|1444|3478|1669,M,18,4,92037,Drowning Mona (2000),Comedy,0
3116,3324,4,969465503,1.0,592|2058|377|1101|2916|1754|353|3698|1552|145,1222|3100|1240|367|2446|2952|1673|1248|511|188,M,25,12,98034,Drowning Mona (2000),Comedy,1
3179,3324,3,968775696,1.0,1673|3794|3852|2858|2694|2710|2908|223|3556,2159|2879|1523|1291|2810|2298|3001|2429|6,F,18,20,02125,Drowning Mona (2000),Comedy,0
3375,3324,3,967595719,1.0,1625|2302|2000|253|2001|780|3452|3177|434|3146,2247|3379|252|2710|3019|3309|492|3671|1824|1232,M,25,4,89193,Drowning Mona (2000),Comedy,0
3386,3324,2,980445736,1.0,3861|3826|3554|3916|3481|3948|3538|3555|3535|3301,199|2464|2481|1091|3146|3170|3008|2856|3262|1322,M,18,4,55414,Drowning Mona (2000),Comedy,0
3611,3324,5,967642786,1.0,1755|3261|2294|2633|2114|3770|2803|3793|3614|2977,938|1476|3946|2761|1866|2427|3926|2063|1636|973,M,25,2,84321,Drowning Mona (2000),Comedy,1
1765,3064,4,975114714,1.0,1673|480|1580|551|3173|3918|3513|70|3917|3509,2069|2550|8|2295|1199|1900|3203|862|1003|3060,M,18,4,13655,Poison Ivy: New Seduction (1997),Thriller,1
1767,3357,3,994183554,1.0,1748|2600|480|748|1676|2987|1275|457|2640|2712,3852|1097|124|2340|1694|3140|1837|2418|3913|2184,M,25,20,75205,East-West (Est-ouest) (1999),Drama|Romance,0
1775,3703,4,974706875,1.0,2000|2268|1466|1396|555|2985|1061|3476|1387|1291,3804|1617|2838|1203|1208|319|2790|3938|3301|3850,M,25,4,70115,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,1
4174,3703,4,965332451,1.0,924|1206|1214|750|1965|2664|3702|3471|1240|1253,1413|717|1874|2742|2634|1543|1689|3626|3291|3007,F,35,3,20110,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,1
4862,3703,3,962823158,1.0,2858|1136|34|589|1270|2660|924|32|1253|1301,3383|957|3776|1038|388|2009|2289|2406|610|1009,M,25,0,94086,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,0
5002,3703,4,998360094,1.0,34|1029|616|383|509|150|2858|1704|903|1203,3831|935|3251|3338|2705|3937|3447|2314|2610|885,M,25,17,90505,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,1
5235,3703,5,961447231,1.0,2804|1136|2747|2716|750|1196|2571|541|29|1748,842|1455|3602|271|1798|1487|3068|1294|653|639,M,25,4,14607,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,1
5643,3703,3,984203456,1.0,3897|3408|3145|3618|3301|3483|3159|1032|948|1131,1643|1758|3004|1650|2573|2449|1695|623|2915|1230,F,35,1,84108,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,0
1777,1219,5,974702984,1.0,1232|923|858|922|2019|1284|750|3730|924|3503,3232|1295|3918|1973|1055|229|71|2858|2245|676,M,25,20,17022,Psycho (1960),Horror|Thriller,1
1907,1219,4,974691768,1.0,1212|3629|858|2010|1237|912|3742|1267|1927|1103,2246|3831|1816|2084|1518|1647|794|1794|2131|3616,M,35,17,94804,Psycho (1960),Horror|Thriller,1
2121,1219,5,974648496,1.0,1267|750|924|3808|1204|1262|3468|3681|2300|1207,507|3792|2933|2417|2614|90|569|3536|1670|2799,M,56,13,02356,Psycho (1960),Horror|Thriller,1
2423,1219,5,974237176,1.0,2424|2297|105|736|509|788|276|1252|593|904,3406|3150|799|290|276|103|436|2643|3516|1038,F,45,9,01520,Psycho (1960),Horror|Thriller,1
3407,1219,2,967422506,1.0,260|3450|2396|2706|356|1721|1358|2571|2762,26|3900|1682|3506|1136|1339|3430|3753|1312,F,45,5,60050,Psycho (1960),Horror|Thriller,0
3543,1219,4,966869080,1.0,3728|1256|905|3742|714|3224|446|1178|926|940,2851|3398|2205|669|3027|3387|1646|702|3134|1383,M,25,17,60659,Psycho (1960),Horror|Thriller,1
3646,1219,4,966468615,1.0,3334|1179|3706|707|3503|858|3730|3871|306|3727,2143|2412|2319|673|3665|442|2189|3606|3185|2670,M,35,20,98106,Psycho (1960),Horror|Thriller,1
1779,2672,4,998699891,1.0,1858|216|1391|1870|2335|788|518|255|2606|2502,3091|1886|1695|406|2470|1476|2973|3484|988|2198,M,18,1,78133,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1
1982,2672,4,1042428322,1.0,589|2501|1500|3147|47|150|3916|3328|3949|1617,2816|2954|110|1839|946|1463|2570|3738|1394|3882,M,1,10,80540,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1
4550,2672,4,964570072,1.0,3005|2694|2710|2605|2861|2688|3081|2840|2841|2700,225|2519|3399|2507|3103|498|3203|1151|3301|3904,M,18,16,24541,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1
1780,3129,3,1043042856,1.0,1234|2529|3916|48|3098|3897|2359|3350|3081|2403,1022|1516|3004|36|3538|1981|548|1681|2716|3786,M,35,1,22181,Sweet and Lowdown (1999),Comedy|Drama,0
1795,1270,5,974700955,1.0,1500|3060|3253|1042|260|1196|1200|541|1097|589,3467|3565|1035|286|643|3693|3036|1996|2283|909,M,18,17,20724,Back to the Future (1985),Comedy|Sci-Fi,1
1911,1270,4,974836652,1.0,922|2612|1277|903|2580|1617|923|1247|1|2762,381|285|3880|2179|552|293|406|2582|3205|3112,F,18,4,92805,Back to the Future (1985),Comedy|Sci-Fi,1
3303,1270,4,968011401,1.0,1276|2997|3671|2396|910|1230|1079|1172|3114|1278,2988|3230|1369|1167|853|1256|430|3818|424|737,M,56,17,06405,Back to the Future (1985),Comedy|Sci-Fi,1
4592,1270,4,965448162,1.0,1196|2571|1103|2596|909|1485|2672|1294|1259|1230,3398|2125|656|3314|3211|460|1421|3413|3895|102,M,18,4,66044,Back to the Future (1985),Comedy|Sci-Fi,1
5595,1270,3,975534932,1.0,968|2395|2987|1214|750|541|924|1199|1200|1206,1629|623|3389|1347|103|1902|1910|1681|3756|619,M,25,20,90027,Back to the Future (1985),Comedy|Sci-Fi,0
1796,3549,4,974701664,1.0,3653|919|2863|899|3545|2971|914|3199|1947|938,3012|861|1299|3018|3485|816|2006|2311|184|3396,M,50,11,20852,Guys and Dolls (1955),Musical,1
1798,3392,2,1004246654,1.0,1266|1449|1197|1955|1285|356|1293|594|599|1222,2305|3233|2867|201|2204|1266|3627|3355|1648|169,M,45,11,22204,She-Devil (1989),Comedy,0
1799,3747,4,974705643,1.0,3246|223|14|1923|357|440|1271|481|3951|3897,3645|1762|462|1404|756|3677|1366|816|3272|1936,M,35,11,70118,Jesus' Son (1999),Drama,1
3473,3747,3,1043528069,1.0,2011|2463|3408|3481|2622|2575|2763|3897|3915|1914,3272|647|2584|1649|2269|2705|1076|3058|1420|3603,F,35,16,02472,Jesus' Son (1999),Drama,0
3938,3747,5,967268714,1.0,383|458|1378|1379|210|858|318|1221|3746|3753,3532|3794|708|12|81|2137|396|1434|3932|3506,M,25,2,92711-0571,Jesus' Son (1999),Drama,1
4012,3747,1,965542609,1.0,3793|2709|2394|3114|2762|3751|3809|1197|720|1270,3729|1654|486|237|1214|1747|619|2843|1992|2839,M,18,4,49503-1313,Jesus' Son (1999),Drama,0
4842,3747,4,1040650652,1.0,50|3897|3317|3481|3831|260|1196|1210|2579|2968,3852|540|155|1324|2501|1276|3834|162|919|1639,F,35,1,23062,Jesus' Son (1999),Drama,1
1802,154,4,974759540,1.0,1339|2710|253|1347|1645|3081|366|2617|1974|1200,2440|1572|168|1131|362|489|475|137|3527|896,M,18,4,22903,Belle de jour (1967),Drama,1
2111,154,4,1015084791,1.0,3683|858|2936|920|1670|3359|2762|1251|1964|1292,2597|44|2569|2632|3386|914|391|3743|3215|3186,M,56,13,32806,Belle de jour (1967),Drama,1
1803,1367,3,974707782,1.0,500|2770|1485|1888|1884|104|2424|3263|785|1441,3444|3235|783|1333|3076|1218|548|517|2846|2581,M,25,2,50021,101 Dalmatians (1996),Children's|Comedy,0
2596,1367,3,973809277,1.0,339|140|1183|852|1597|2497|3269|1617|648|1092,3323|539|3645|2870|3504|926|1188|1768|1582|2254,M,50,7,48152,101 Dalmatians (1996),Children's|Comedy,0
1805,1393,4,974838481,1.0,1206|3793|1274|968|1909|2011|3033|504|1247|265,2553|1304|923|3359|3360|3798|818|3470|3330|3612,M,18,4,22401,Jerry Maguire (1996),Drama|Romance,1
2563,1393,4,973971718,1.0,593|3252|1661|318|110|1213|1704|3810,2923|3720|2715|401|2821|2740|2254|124,M,45,13,53132,Jerry Maguire (1996),Drama|Romance,1
3309,1393,4,967970429,1.0,2872|3479|2193|653|1881|608|1242|3469|334|1084,169|2911|1856|3507|2015|3477|1806|3623|3427|3792,M,25,17,20707,Jerry Maguire (1996),Drama|Romance,1
3551,1393,4,966824143,1.0,1643|1177|3713|534|2611|1719|3271|2697|531|1678,3567|2617|992|630|2605|2938|2355|316|1553|1114,F,56,0,98374,Jerry Maguire (1996),Drama|Romance,1
3960,1393,4,965672124,1.0,34|2716|1259|3072|2355|3361|2501|2506|1213|593,1114|3550|1904|372|1796|1918|2930|930|2912|3628,F,35,14,55014,Jerry Maguire (1996),Drama|Romance,1
4530,1393,3,964741986,1.0,2973|908|50|1041|907|2858|3006|800|668|36,399|702|1567|3214|3658|3080|1860|1466|1851|2735,F,35,1,92103,Jerry Maguire (1996),Drama|Romance,0
4640,1393,3,1025034999,1.0,2081|1291|353|1148|1252|2724|1275|903|420|1923,1657|2749|2141|1571|2203|2331|741|1955|2866|2294,M,25,4,55417,Jerry Maguire (1996),Drama|Romance,0
4890,1393,1,962740382,1.0,906|593|2336|778|1673|337|650|3476|1249|515,3364|2444|1741|423|3737|2559|3266|376|582|3326,F,25,1,79928,Jerry Maguire (1996),Drama|Romance,0
5265,1393,3,1027995935,1.0,3150|1846|2481|263|3556|3859|3897|3831|3863|1678,3952|1171|1462|2347|2989|582|1058|2303|1807|1286,M,45,1,97405,Jerry Maguire (1996),Drama|Romance,0
1806,2002,5,977294538,1.0,2083|786|2273|252|329|3450|2699|1552|168|3528,438|2151|1021|2684|3338|626|1835|1667|3575|2275,M,18,4,22032,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1
1839,2002,4,977376195,1.0,1377|2628|648|1552|1754|1625|2391|1918|2000|2001,3806|3609|2961|2968|80|2535|3086|1693|1532|131,M,18,4,07940,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1
3703,2002,4,966285533,1.0,3760|2000|1215|1077|3814|2355|1078|2746|2001|3301,3130|1757|1970|577|2222|1026|2167|2947|2122|1667,M,18,12,97402,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1
4100,2002,4,965414390,1.0,1374|3635|3639|3654|1304|2949|3082|1587|2001|3643,797|1354|3508|3828|450|1125|1218|379|2005|3523,M,56,6,77096,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1
4760,2002,3,963101611,1.0,2605|3421|2858|1113|3362|176|3578|3753|1304|3769,283|2768|1193|77|3169|940|1107|968|2042|2808,M,35,17,06110,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,0
1810,1092,4,974698993,1.0,942|1964|1086|2467|2024|3445|1732|3706|1627|451,453|3037|136|2912|372|496|3117|773|1416|1366,M,50,13,90210,Basic Instinct (1992),Mystery|Thriller,1
2929,1092,4,971644883,1.0,3686|1608|3249|288|1198|1251|2648|2645|2366|2118,1601|2926|2193|1055|3756|3266|3539|439|3141|1789,M,18,2,60614,Basic Instinct (1992),Mystery|Thriller,1
3087,1092,4,1030826286,1.0,2312|22|3528|1888|2875|491|536|1733|3250|1892,1538|3910|537|1831|168|3097|1605|3902|3356|921,F,1,1,90802,Basic Instinct (1992),Mystery|Thriller,1
3855,1092,4,965873963,1.0,1625|454|1370|3176|318|3160|1645|253|2710|1805,2340|1269|552|2120|2459|731|2707|3166|2397|2001,M,25,17,20886,Basic Instinct (1992),Mystery|Thriller,1
4835,1092,4,962896367,1.0,293|1250|924|1266|1|903|904|1617|1589|1711,2371|1064|2036|558|2204|2571|778|2634|960|1951,M,25,20,14450,Basic Instinct (1992),Mystery|Thriller,1
5680,1092,3,958613530,1.0,3386|2749|1422|1589|1597|1711|1459|2187|1805|695,2419|3544|1747|2221|342|792|3262|2022|2270|324,M,50,20,94117,Basic Instinct (1992),Mystery|Thriller,0
5816,1092,3,957915227,1.0,2961|2881|3113|3054|1617|913|1284|1086|3386|1909,1992|3004|2405|1753|1755|3817|3543|212|1016|1477,M,25,0,70119,Basic Instinct (1992),Mystery|Thriller,0
1812,2226,3,1036451763,1.0,2155|327|3852|608|3186|3264|3556|3721|1544|986,1255|2429|2376|1732|2728|83|3586|845|3652|3508,F,25,12,48103,"Ring, The (1927)",Drama,0
1813,58,4,975470774,1.0,1414|2858|2572|3534|3481|1912|17|28|1094|1535,674|2573|75|627|416|1881|1987|608|1840|3884,F,35,6,90035,"Postino, Il (The Postman) (1994)",Drama|Romance,1
1814,3927,3,974698754,1.0,1215|2628|1909|1603|1876|2232|435|3932|480|3300,1430|670|3165|1213|2851|3672|3496|2393|310|2891,M,50,7,10014,Fantastic Voyage (1966),Adventure|Sci-Fi,0
1820,1222,5,974703594,1.0,1207|110|2959|1084|3471|919|3006|2501|1704|2028,333|2114|708|2099|2495|3486|1367|1193|1454|3491,M,25,20,50265,Full Metal Jacket (1987),Action|Drama|War,1
3464,1222,5,995682412,1.0,1196|1198|858|1221|1225|260|1193|1258|2730|1090,1268|1656|1570|212|35|1405|3950|3516|3321|2660,F,25,14,78251,Full Metal Jacket (1987),Action|Drama|War,1
3567,1222,4,966752598,1.0,3868|1240|1097|1256|110|2194|903|2872|866|1961,3544|2560|3666|82|3576|2310|2280|3926|3586|2164,M,25,14,54915,Full Metal Jacket (1987),Action|Drama|War,1
1822,2908,4,974698988,1.0,2028|2058|2571|21|3183|2858|527|265|296|608,831|3491|3367|394|1378|1264|390|3228|928|1957,F,25,0,53713,Boys Don't Cry (1999),Drama,1
2960,2908,5,971138097,1.0,318|593|260|1247|2396|1089|1293|3421|1230|1196,2723|3362|1964|17|1009|1671|1814|603|1943|1732,M,18,4,48104,Boys Don't Cry (1999),Drama,1
3376,2908,3,967587983,1.0,1210|260|1517|527|3811|1944|290|2858|2683|2699,371|2230|2186|2569|2272|3677|1916|1340|1656|3224,M,35,16,10803,Boys Don't Cry (1999),Drama,0
4702,2908,4,963542506,1.0,912|1272|1258|1208|1225|1358|150|904|2762|2997,362|2616|2622|2665|2921|1731|3346|3273|2003|2792,M,25,11,13031,Boys Don't Cry (1999),Drama,1
1824,3825,3,997129118,1.0,802|3844|1100|3798|3901|3897|3317|3510|3784|3301,280|3673|3603|151|3750|3263|3938|1862|3146|3310,F,18,4,43560,Coyote Ugly (2000),Drama,0
3838,3825,3,965921310,1.0,3083|2858|3125|3055|3079|3129|3176|3185|3117|3355,2588|488|3184|831|2645|2939|273|1860|1135|2026,F,25,14,10033,Coyote Ugly (2000),Drama,0
1825,3256,5,975394738,1.0,1059|2762|1187|2125|171|3723|25|349|2268|2803,231|229|3889|1578|1163|1409|3082|2462|273|1636,M,25,7,50310,Patriot Games (1992),Action|Thriller,1
5354,3256,4,960598136,1.0,1573|353|376|380|733|648|1608|1049|3107|1552,310|3002|2355|780|1066|2583|1191|520|2053|1410,F,45,3,78759,Patriot Games (1992),Action|Thriller,1
1827,2804,5,979277087,1.0,318|3751|296|608|2997|260|3911|3556|3893|1029,674|2872|738|104|3783|3631|1740|3679|2460|1051,F,25,1,07721,"Christmas Story, A (1983)",Comedy|Drama,1
3933,2804,5,965702308,1.0,3114|318|1203|2761|593|1225|260|1196|608|1265,1810|2194|794|402|2262|3055|2919|2729|297|1344,F,35,6,48073,"Christmas Story, A (1983)",Comedy|Drama,1
1829,1089,4,974698974,1.0,34|1859|665|50|307|296|608|1529|593|319,485|3545|1630|1717|3626|2597|1824|2379|1570|1721,M,25,16,07302,Reservoir Dogs (1992),Crime|Thriller,1
2608,1089,5,974398310,1.0,1272|3481|3152|3897|1117|1131|1186|1296|1224|2349,1987|2185|742|2707|1226|1353|2650|3153|2425|2347,F,25,1,10025,Reservoir Dogs (1992),Crime|Thriller,1
2844,1089,3,975546304,1.0,2571|2762|2542|1921|1408|1234|296|869|1396|47,2727|3866|1856|398|986|2240|3786|2350|2714|3057,M,25,20,87103,Reservoir Dogs (1992),Crime|Thriller,0
2879,1089,5,972344219,1.0,3147|1060|2324|318|1090|50|1247|3421|1213|428,662|2021|370|856|2373|403|3246|1341|3255|3407,M,18,4,60062,Reservoir Dogs (1992),Crime|Thriller,1
4356,1089,4,1017112443,1.0,1263|2067|3448|1201|1304|3147|923|296|1276|608,3046|2739|1793|3669|1545|3530|2672|1095|2775|87,M,35,16,85730,Reservoir Dogs (1992),Crime|Thriller,1
4590,1089,4,964310789,1.0,2248|1307|1211|1101|2145|1290|608|50|2268|1617,1641|3536|2179|3441|802|3290|1393|2229|3703|518,F,18,20,55104,Reservoir Dogs (1992),Crime|Thriller,1
5147,1089,5,962024973,1.0,373|100|3518|454|164|832|296|608|50|1617,96|960|1522|2080|3043|557|3770|2128|380|1861,M,18,0,48314,Reservoir Dogs (1992),Crime|Thriller,1
1837,216,1,1029246100,1.0,97|919|1276|306|750|2731|924|1964|3396|1212,2671|1619|725|3387|3208|3091|2773|1344|339|1245,M,25,2,08817,Billy Madison (1995),Comedy,0
2082,216,5,976585240,1.0,1136|3160|2700|1753|1923|3646|2918|1215|2791|104,1207|2265|2111|859|3158|899|200|2754|1354|2545,M,1,19,48323,Billy Madison (1995),Comedy,1
